Genes	Subtype
SRSF3	Dendritic cells 1:Raghu_Kalluri
PTMA	Dendritic cells 1:Raghu_Kalluri
HMGB2	Dendritic cells 1:Raghu_Kalluri
MALAT1	Dendritic cells 1:Raghu_Kalluri
TUBA1B	Dendritic cells 1:Raghu_Kalluri
CCL5	Dendritic cells 2:Raghu_Kalluri
FSCN1	Dendritic cells 2:Raghu_Kalluri
EPSTI1	Dendritic cells 2:Raghu_Kalluri
TMEM123	Dendritic cells 2:Raghu_Kalluri
FABP5	Dendritic cells 2:Raghu_Kalluri
MARCKSL1	Dendritic cells 2:Raghu_Kalluri
APOL7C	Dendritic cells 2:Raghu_Kalluri
CCR7	Dendritic cells 2:Raghu_Kalluri
SERPINB6B	Dendritic cells 2:Raghu_Kalluri
CXCL16	Dendritic cells 2:Raghu_Kalluri
ZMYND15	Dendritic cells 2:Raghu_Kalluri
IL4I1	Dendritic cells 2:Raghu_Kalluri
CCL22	Dendritic cells 2:Raghu_Kalluri
ROGDI	Dendritic cells 2:Raghu_Kalluri
BCL2A1D	Dendritic cells 2:Raghu_Kalluri
SAMSN1	Dendritic cells 2:Raghu_Kalluri
RELB	Dendritic cells 2:Raghu_Kalluri
TBC1D4	Dendritic cells 2:Raghu_Kalluri
CCL17	Dendritic cells 2:Raghu_Kalluri
CACNB3	Dendritic cells 2:Raghu_Kalluri
MARCKS	Dendritic cells 2:Raghu_Kalluri
SOCS2	Dendritic cells 2:Raghu_Kalluri
BASP1	Dendritic cells 2:Raghu_Kalluri
NUDT17	Dendritic cells 2:Raghu_Kalluri
ANXA3	Dendritic cells 2:Raghu_Kalluri
TRAF1	Dendritic cells 2:Raghu_Kalluri
BCL2A1A	Dendritic cells 2:Raghu_Kalluri
ENO3	Dendritic cells 2:Raghu_Kalluri
ETV3	Dendritic cells 2:Raghu_Kalluri
BATF3	Dendritic cells 2:Raghu_Kalluri
BIRC2	Dendritic cells 2:Raghu_Kalluri
SERPINB9	Dendritic cells 2:Raghu_Kalluri
OGFRL1	Dendritic cells 2:Raghu_Kalluri
PFKFB3	Dendritic cells 2:Raghu_Kalluri
MXD1	Dendritic cells 2:Raghu_Kalluri
FAM49A	Dendritic cells 2:Raghu_Kalluri
PGAP2	Dendritic cells 2:Raghu_Kalluri
TMCC3	Dendritic cells 2:Raghu_Kalluri
NET1	Dendritic cells 2:Raghu_Kalluri
LRRK1	Dendritic cells 2:Raghu_Kalluri
PLXNC1	Dendritic cells 2:Raghu_Kalluri
H2-M2	Dendritic cells 2:Raghu_Kalluri
INSL6	Dendritic cells 2:Raghu_Kalluri
GNB4	Dendritic cells 2:Raghu_Kalluri
SLCO5A1	Dendritic cells 2:Raghu_Kalluri
GRK3	Dendritic cells 2:Raghu_Kalluri
PHF11A	Dendritic cells 2:Raghu_Kalluri
SLC4A8	Dendritic cells 2:Raghu_Kalluri
TBC1D8	Dendritic cells 2:Raghu_Kalluri
ANKRD33B	Dendritic cells 2:Raghu_Kalluri
IL15	Dendritic cells 2:Raghu_Kalluri
MREG	Dendritic cells 2:Raghu_Kalluri
IL15RA	Dendritic cells 2:Raghu_Kalluri
TSPAN33	Dendritic cells 2:Raghu_Kalluri
ADAM23	Dendritic cells 2:Raghu_Kalluri
STRIP2	Dendritic cells 2:Raghu_Kalluri
STAP2	Dendritic cells 2:Raghu_Kalluri
NOSTRIN	Dendritic cells 2:Raghu_Kalluri
MYO1G	Dendritic cells 2:Raghu_Kalluri
ID2	Dendritic cells 2:Raghu_Kalluri
ISCU	Dendritic cells 2:Raghu_Kalluri
GADD45B	Dendritic cells 2:Raghu_Kalluri
ADORA2A	Dendritic cells 2:Raghu_Kalluri
HTRA2	Dendritic cells 2:Raghu_Kalluri
PCGF5	Dendritic cells 2:Raghu_Kalluri
CPNE2	Dendritic cells 2:Raghu_Kalluri
ARHGAP22	Dendritic cells 2:Raghu_Kalluri
BCL2A1B	Dendritic cells 2:Raghu_Kalluri
SPINT2	Dendritic cells 2:Raghu_Kalluri
LSP1	Dendritic cells 2:Raghu_Kalluri
TMEM176A	Dendritic cells 2:Raghu_Kalluri
ADAP1	Dendritic cells 2:Raghu_Kalluri
POGLUT1	Dendritic cells 2:Raghu_Kalluri
RGS1	Dendritic cells 2:Raghu_Kalluri
TMEM19	Dendritic cells 2:Raghu_Kalluri
RAP2B	Dendritic cells 2:Raghu_Kalluri
CD200	Dendritic cells 2:Raghu_Kalluri
PSME2	Dendritic cells 2:Raghu_Kalluri
TNFRSF4	Dendritic cells 2:Raghu_Kalluri
TMEM176B	Dendritic cells 2:Raghu_Kalluri
UBE2L6	Dendritic cells 2:Raghu_Kalluri
SWAP70	Dendritic cells 2:Raghu_Kalluri
CBFA2T3	Dendritic cells 2:Raghu_Kalluri
RNF115	Dendritic cells 2:Raghu_Kalluri
CRIP1	Dendritic cells 2:Raghu_Kalluri
RAB9	Dendritic cells 2:Raghu_Kalluri
VHL	Dendritic cells 2:Raghu_Kalluri
GNL2	Dendritic cells 2:Raghu_Kalluri
AIF1	Dendritic cells 2:Raghu_Kalluri
TMSB4X	Dendritic cells 2:Raghu_Kalluri
BMP2K	Dendritic cells 2:Raghu_Kalluri
DOK1	Dendritic cells 2:Raghu_Kalluri
MVP	Dendritic cells 2:Raghu_Kalluri
ATOX1	Dendritic cells 2:Raghu_Kalluri
LY96	Dendritic cells 2:Raghu_Kalluri
HMGN3	Dendritic cells 2:Raghu_Kalluri
SYNGR2	Dendritic cells 2:Raghu_Kalluri
FAM60A	Dendritic cells 2:Raghu_Kalluri
AVPI1	Dendritic cells 2:Raghu_Kalluri
ICAM1	Dendritic cells 2:Raghu_Kalluri
CCDC88A	Dendritic cells 2:Raghu_Kalluri
MTHFD2	Dendritic cells 2:Raghu_Kalluri
ARL5C	Dendritic cells 2:Raghu_Kalluri
GYG	Dendritic cells 2:Raghu_Kalluri
AW112010	Dendritic cells 2:Raghu_Kalluri
PSME1	Dendritic cells 2:Raghu_Kalluri
CST3	Dendritic cells 2:Raghu_Kalluri
TRAFD1	Dendritic cells 2:Raghu_Kalluri
RNF19B	Dendritic cells 2:Raghu_Kalluri
TUBB2B	Dendritic cells 2:Raghu_Kalluri
B2M	Dendritic cells 2:Raghu_Kalluri
TMEM39A	Dendritic cells 2:Raghu_Kalluri
CLIC4	Dendritic cells 2:Raghu_Kalluri
TSPAN3	Dendritic cells 2:Raghu_Kalluri
PMAIP1	Dendritic cells 2:Raghu_Kalluri
MALAT1	Dendritic cells 2:Raghu_Kalluri
ADAM8	Dendritic cells 2:Raghu_Kalluri
FAM32A	Dendritic cells 2:Raghu_Kalluri
SLAMF7	Dendritic cells 2:Raghu_Kalluri
PSMB8	Dendritic cells 2:Raghu_Kalluri
CTSH	Dendritic cells 2:Raghu_Kalluri
ARHGAP31	Dendritic cells 2:Raghu_Kalluri
POLR3C	Dendritic cells 2:Raghu_Kalluri
TAPBPL	Dendritic cells 2:Raghu_Kalluri
AEBP2	Dendritic cells 2:Raghu_Kalluri
ICOSL	Dendritic cells 2:Raghu_Kalluri
H2-Q6	Dendritic cells 2:Raghu_Kalluri
TANK	Dendritic cells 2:Raghu_Kalluri
PSMB9	Dendritic cells 2:Raghu_Kalluri
GLIPR2	Dendritic cells 2:Raghu_Kalluri
2200002D01RIK	Dendritic cells 2:Raghu_Kalluri
N4BP2L1	Dendritic cells 2:Raghu_Kalluri
CD63	Dendritic cells 2:Raghu_Kalluri
PHF11B	Dendritic cells 2:Raghu_Kalluri
SDHAF1	Dendritic cells 2:Raghu_Kalluri
SELPLG	Dendritic cells 2:Raghu_Kalluri
TNFRSF1B	Dendritic cells 2:Raghu_Kalluri
TUBA1A	Dendritic cells 2:Raghu_Kalluri
CORO1B	Dendritic cells 2:Raghu_Kalluri
CD1D1	Dendritic cells 2:Raghu_Kalluri
FTL1	Dendritic cells 2:Raghu_Kalluri
JAK2	Dendritic cells 2:Raghu_Kalluri
NFKB2	Dendritic cells 2:Raghu_Kalluri
TUBB2A	Dendritic cells 2:Raghu_Kalluri
LAMP1	Dendritic cells 2:Raghu_Kalluri
H2-K1	Dendritic cells 2:Raghu_Kalluri
CD40	Dendritic cells 2:Raghu_Kalluri
PLA2G16	Dendritic cells 2:Raghu_Kalluri
H2-T23	Dendritic cells 2:Raghu_Kalluri
RGS3	Dendritic cells 2:Raghu_Kalluri
FRMD4A	Dendritic cells 2:Raghu_Kalluri
ACTG1	Dendritic cells 2:Raghu_Kalluri
PREX1	Dendritic cells 2:Raghu_Kalluri
ITM2C	Dendritic cells 2:Raghu_Kalluri
DUSP5	Dendritic cells 2:Raghu_Kalluri
NABP1	Dendritic cells 2:Raghu_Kalluri
H2-Q7	Dendritic cells 2:Raghu_Kalluri
CSRP1	Dendritic cells 2:Raghu_Kalluri
CTSZ	Dendritic cells 2:Raghu_Kalluri
H2-D1	Dendritic cells 2:Raghu_Kalluri
EFHD2	Dendritic cells 2:Raghu_Kalluri
GPR132	Dendritic cells 2:Raghu_Kalluri
RASSF2	Dendritic cells 2:Raghu_Kalluri
H2AFZ	Dendritic cells 2:Raghu_Kalluri
CASP3	Dendritic cells 2:Raghu_Kalluri
TCTEX1D2	Dendritic cells 2:Raghu_Kalluri
TAP1	Dendritic cells 2:Raghu_Kalluri
TAPBP	Dendritic cells 2:Raghu_Kalluri
GPR137B	Dendritic cells 2:Raghu_Kalluri
NCF1	Dendritic cells 2:Raghu_Kalluri
RHOG	Dendritic cells 2:Raghu_Kalluri
CD83	Dendritic cells 2:Raghu_Kalluri
CSF2RB	Dendritic cells 2:Raghu_Kalluri
STARD7	Dendritic cells 2:Raghu_Kalluri
BIRC3	Dendritic cells 2:Raghu_Kalluri
TXNDC17	Dendritic cells 2:Raghu_Kalluri
MTHFSL	Dendritic cells 2:Raghu_Kalluri
IRF1	Dendritic cells 2:Raghu_Kalluri
CYBA	Dendritic cells 2:Raghu_Kalluri
RFTN1	Dendritic cells 2:Raghu_Kalluri
S100A4	Dendritic cells 2:Raghu_Kalluri
WNK1	Dendritic cells 2:Raghu_Kalluri
CALM1	Dendritic cells 2:Raghu_Kalluri
MRPL14	Dendritic cells 2:Raghu_Kalluri
CLEC2D	Dendritic cells 2:Raghu_Kalluri
RASSF4	Dendritic cells 2:Raghu_Kalluri
OSTF1	Dendritic cells 2:Raghu_Kalluri
ZFP36L1	Dendritic cells 2:Raghu_Kalluri
SUB1	Dendritic cells 2:Raghu_Kalluri
APOBEC3	Dendritic cells 2:Raghu_Kalluri
SPI1	Dendritic cells 2:Raghu_Kalluri
REL	Dendritic cells 2:Raghu_Kalluri
H2-Q4	Dendritic cells 2:Raghu_Kalluri
CLEC2I	Dendritic cells 2:Raghu_Kalluri
CFLAR	Dendritic cells 2:Raghu_Kalluri
SPR	Dendritic cells 2:Raghu_Kalluri
RAB8B	Dendritic cells 2:Raghu_Kalluri
ATP6V0E	Dendritic cells 2:Raghu_Kalluri
NFKBIB	Dendritic cells 2:Raghu_Kalluri
UAP1	Dendritic cells 2:Raghu_Kalluri
NSMCE3	Dendritic cells 2:Raghu_Kalluri
SLC6A6	Dendritic cells 2:Raghu_Kalluri
TSPO	Dendritic cells 2:Raghu_Kalluri
BRK1	Dendritic cells 2:Raghu_Kalluri
LAPTM4B	Dendritic cells 2:Raghu_Kalluri
ZFAND6	Dendritic cells 2:Raghu_Kalluri
RAB21	Dendritic cells 2:Raghu_Kalluri
VAMP8	Dendritic cells 2:Raghu_Kalluri
CDC42EP3	Dendritic cells 2:Raghu_Kalluri
ACTB	Dendritic cells 2:Raghu_Kalluri
NFAT5	Dendritic cells 2:Raghu_Kalluri
CD47	Dendritic cells 2:Raghu_Kalluri
CREG1	Dendritic cells 2:Raghu_Kalluri
ATPIF1	Dendritic cells 2:Raghu_Kalluri
SCAND1	Dendritic cells 2:Raghu_Kalluri
PRCP	Dendritic cells 2:Raghu_Kalluri
SRI	Dendritic cells 2:Raghu_Kalluri
DYNLL2	Dendritic cells 2:Raghu_Kalluri
CDKN1A	Dendritic cells 2:Raghu_Kalluri
ACTN1	Dendritic cells 2:Raghu_Kalluri
GLIPR1	Dendritic cells 2:Raghu_Kalluri
EDF1	Dendritic cells 2:Raghu_Kalluri
SP140	Dendritic cells 2:Raghu_Kalluri
PSMG4	Dendritic cells 2:Raghu_Kalluri
SAMHD1	Dendritic cells 2:Raghu_Kalluri
NCOA7	Dendritic cells 2:Raghu_Kalluri
COX5A	Dendritic cells 2:Raghu_Kalluri
PIK3R1	Dendritic cells 2:Raghu_Kalluri
HSPA8	Dendritic cells 2:Raghu_Kalluri
ELOC	Dendritic cells 2:Raghu_Kalluri
ITGA4	Dendritic cells 2:Raghu_Kalluri
SQSTM1	Dendritic cells 2:Raghu_Kalluri
IKBKB	Dendritic cells 2:Raghu_Kalluri
NFKBIA	Dendritic cells 2:Raghu_Kalluri
S100A11	Dendritic cells 2:Raghu_Kalluri
SRGN	Dendritic cells 2:Raghu_Kalluri
NMT1	Dendritic cells 2:Raghu_Kalluri
PTMS	Dendritic cells 2:Raghu_Kalluri
PSMB10	Dendritic cells 2:Raghu_Kalluri
NANS	Dendritic cells 2:Raghu_Kalluri
BTG1	Dendritic cells 2:Raghu_Kalluri
TXN1	Dendritic cells 2:Raghu_Kalluri
IL21R	Dendritic cells 2:Raghu_Kalluri
ARHGAP30	Dendritic cells 2:Raghu_Kalluri
SPOP	Dendritic cells 2:Raghu_Kalluri
TUBB5	Dendritic cells 2:Raghu_Kalluri
PFDN5	Dendritic cells 2:Raghu_Kalluri
RPS27L	Dendritic cells 2:Raghu_Kalluri
ANXA2	Dendritic cells 2:Raghu_Kalluri
H2-EB1	Dendritic cells 2:Raghu_Kalluri
CNN2	Dendritic cells 2:Raghu_Kalluri
ITGB1	Dendritic cells 2:Raghu_Kalluri
ASAP1	Dendritic cells 2:Raghu_Kalluri
RPS19	Dendritic cells 2:Raghu_Kalluri
CDC37	Dendritic cells 2:Raghu_Kalluri
RNASET2A	Dendritic cells 2:Raghu_Kalluri
TUBA1C	Dendritic cells 2:Raghu_Kalluri
WDR1	Dendritic cells 2:Raghu_Kalluri
GABARAP	Dendritic cells 2:Raghu_Kalluri
SOD1	Dendritic cells 2:Raghu_Kalluri
CMC2	Dendritic cells 2:Raghu_Kalluri
RGS10	Dendritic cells 2:Raghu_Kalluri
GNGT2	Dendritic cells 2:Raghu_Kalluri
SUPT4A	Dendritic cells 2:Raghu_Kalluri
CD74	Dendritic cells 2:Raghu_Kalluri
DSTN	Dendritic cells 2:Raghu_Kalluri
UBB	Dendritic cells 2:Raghu_Kalluri
PRR13	Dendritic cells 2:Raghu_Kalluri
PSMA5	Dendritic cells 2:Raghu_Kalluri
POMP	Dendritic cells 2:Raghu_Kalluri
NPC2	Dendritic cells 2:Raghu_Kalluri
H2-AA	Dendritic cells 2:Raghu_Kalluri
CD44	Dendritic cells 2:Raghu_Kalluri
VCP	Dendritic cells 2:Raghu_Kalluri
CSTB	Dendritic cells 2:Raghu_Kalluri
ARPP19	Dendritic cells 2:Raghu_Kalluri
SAT1	Dendritic cells 2:Raghu_Kalluri
MYL6	Dendritic cells 2:Raghu_Kalluri
UBL5	Dendritic cells 2:Raghu_Kalluri
COX7C	Dendritic cells 2:Raghu_Kalluri
H3F3A	Dendritic cells 2:Raghu_Kalluri
SH3BGRL3	Dendritic cells 2:Raghu_Kalluri
ARPC3	Dendritic cells 2:Raghu_Kalluri
PFN1	Dendritic cells 2:Raghu_Kalluri
EIF4A2	Dendritic cells 2:Raghu_Kalluri
IER5	Dendritic cells 2:Raghu_Kalluri
PSMA7	Dendritic cells 2:Raghu_Kalluri
CDC42	Dendritic cells 2:Raghu_Kalluri
CALM3	Dendritic cells 2:Raghu_Kalluri
SUMO2	Dendritic cells 2:Raghu_Kalluri
TAGLN2	Dendritic cells 2:Raghu_Kalluri
BST2	pDC:Raghu_Kalluri
PLAC8	pDC:Raghu_Kalluri
TYROBP	pDC:Raghu_Kalluri
IRF8	pDC:Raghu_Kalluri
COX6A2	pDC:Raghu_Kalluri
LY6C2	pDC:Raghu_Kalluri
SIGLECH	pDC:Raghu_Kalluri
RNASE6	pDC:Raghu_Kalluri
DNAJC7	pDC:Raghu_Kalluri
GM21762	pDC:Raghu_Kalluri
TCF4	pDC:Raghu_Kalluri
GRN	pDC:Raghu_Kalluri
PLD4	pDC:Raghu_Kalluri
CD7	pDC:Raghu_Kalluri
MPEG1	pDC:Raghu_Kalluri
IRF7	pDC:Raghu_Kalluri
SMIM5	pDC:Raghu_Kalluri
LAIR1	pDC:Raghu_Kalluri
CCR9	pDC:Raghu_Kalluri
MVB12A	pDC:Raghu_Kalluri
CLEC12A	pDC:Raghu_Kalluri
BCL11A	pDC:Raghu_Kalluri
KLRD1	pDC:Raghu_Kalluri
ATP1B1	pDC:Raghu_Kalluri
AC140186.1	pDC:Raghu_Kalluri
RUNX2	pDC:Raghu_Kalluri
CD209D	pDC:Raghu_Kalluri
PPFIA4	pDC:Raghu_Kalluri
NUCB2	pDC:Raghu_Kalluri
CD300C	pDC:Raghu_Kalluri
GM5547	pDC:Raghu_Kalluri
PKIB	pDC:Raghu_Kalluri
SCIMP	pDC:Raghu_Kalluri
UPB1	pDC:Raghu_Kalluri
PIR	pDC:Raghu_Kalluri
P2RY14	pDC:Raghu_Kalluri
JAML	pDC:Raghu_Kalluri
LEFTY1	pDC:Raghu_Kalluri
LAG3	pDC:Raghu_Kalluri
CD209A	pDC:Raghu_Kalluri
PACSIN1	pDC:Raghu_Kalluri
KLK1B27	pDC:Raghu_Kalluri
SH3BGR	pDC:Raghu_Kalluri
CADM1	pDC:Raghu_Kalluri
KMO	pDC:Raghu_Kalluri
SPNS3	pDC:Raghu_Kalluri
ATP2A1	pDC:Raghu_Kalluri
TUBGCP5	pDC:Raghu_Kalluri
MCTP2	pDC:Raghu_Kalluri
KLRA17	pDC:Raghu_Kalluri
ARHGAP27OS2	pDC:Raghu_Kalluri
PAQR5	pDC:Raghu_Kalluri
GAPT	pDC:Raghu_Kalluri
CCDC162	pDC:Raghu_Kalluri
TEX2	pDC:Raghu_Kalluri
TMEM221	pDC:Raghu_Kalluri
SLA2	pDC:Raghu_Kalluri
PLTP	pDC:Raghu_Kalluri
HPSE	pDC:Raghu_Kalluri
CLEC10A	pDC:Raghu_Kalluri
TBC1D8	pDC:Raghu_Kalluri
RAMP1	pDC:Raghu_Kalluri
ALOX5AP	pDC:Raghu_Kalluri
RAB33B	pDC:Raghu_Kalluri
TSPAN13	pDC:Raghu_Kalluri
ST8SIA4	pDC:Raghu_Kalluri
LY6D	pDC:Raghu_Kalluri
CTSH	pDC:Raghu_Kalluri
CTSL	pDC:Raghu_Kalluri
CSF2RB2	pDC:Raghu_Kalluri
SELL	pDC:Raghu_Kalluri
GNA15	pDC:Raghu_Kalluri
KHK	pDC:Raghu_Kalluri
SPIB	pDC:Raghu_Kalluri
FGR	pDC:Raghu_Kalluri
TSC22D1	pDC:Raghu_Kalluri
BC147527	pDC:Raghu_Kalluri
BLOC1S2	pDC:Raghu_Kalluri
TMEM229B	pDC:Raghu_Kalluri
SLC44A2	pDC:Raghu_Kalluri
IFNAR2	pDC:Raghu_Kalluri
CYTH4	pDC:Raghu_Kalluri
SYNGR2	pDC:Raghu_Kalluri
FAM174A	pDC:Raghu_Kalluri
IGLC3	pDC:Raghu_Kalluri
RPL31	pDC:Raghu_Kalluri
RELL1	pDC:Raghu_Kalluri
GLTP	pDC:Raghu_Kalluri
CYBB	pDC:Raghu_Kalluri
PGLS	pDC:Raghu_Kalluri
STX7	pDC:Raghu_Kalluri
ORAI3	pDC:Raghu_Kalluri
SLAMF9	pDC:Raghu_Kalluri
TNFRSF13B	pDC:Raghu_Kalluri
DIRC2	pDC:Raghu_Kalluri
PSAP	pDC:Raghu_Kalluri
CD68	pDC:Raghu_Kalluri
CCND1	pDC:Raghu_Kalluri
BMYC	pDC:Raghu_Kalluri
NPC1	pDC:Raghu_Kalluri
LY86	pDC:Raghu_Kalluri
PRKCA	pDC:Raghu_Kalluri
CD180	pDC:Raghu_Kalluri
PAFAH1B3	pDC:Raghu_Kalluri
SELPLG	pDC:Raghu_Kalluri
RNASET2B	pDC:Raghu_Kalluri
CD47	pDC:Raghu_Kalluri
RPS6KA1	pDC:Raghu_Kalluri
FYB	pDC:Raghu_Kalluri
CTSB	pDC:Raghu_Kalluri
LY6A	pDC:Raghu_Kalluri
CDIP1	pDC:Raghu_Kalluri
HS3ST1	pDC:Raghu_Kalluri
SNX5	pDC:Raghu_Kalluri
DAP	pDC:Raghu_Kalluri
RPGRIP1	pDC:Raghu_Kalluri
ABHD17B	pDC:Raghu_Kalluri
FCER1G	pDC:Raghu_Kalluri
HMGN3	pDC:Raghu_Kalluri
SEMA4B	pDC:Raghu_Kalluri
SERP1	pDC:Raghu_Kalluri
NET1	pDC:Raghu_Kalluri
TMED3	pDC:Raghu_Kalluri
LY6E	pDC:Raghu_Kalluri
EVI2A	pDC:Raghu_Kalluri
PRR5	pDC:Raghu_Kalluri
UNC93B1	pDC:Raghu_Kalluri
CD200	pDC:Raghu_Kalluri
LGALS1	pDC:Raghu_Kalluri
THEM6	pDC:Raghu_Kalluri
FTH1	pDC:Raghu_Kalluri
CTSZ	pDC:Raghu_Kalluri
FYN	pDC:Raghu_Kalluri
LSP1	pDC:Raghu_Kalluri
LIFR	pDC:Raghu_Kalluri
R3HDM4	pDC:Raghu_Kalluri
FGFR1OP2	pDC:Raghu_Kalluri
TRIM30A	pDC:Raghu_Kalluri
MT-CO1	pDC:Raghu_Kalluri
PRR13	pDC:Raghu_Kalluri
TRAPPC5	pDC:Raghu_Kalluri
CCR5	pDC:Raghu_Kalluri
OSER1	pDC:Raghu_Kalluri
KCTD12	pDC:Raghu_Kalluri
SLC38A1	pDC:Raghu_Kalluri
TMEM219	pDC:Raghu_Kalluri
ECH1	pDC:Raghu_Kalluri
ABHD17A	pDC:Raghu_Kalluri
FCRLA	pDC:Raghu_Kalluri
SMIM14	pDC:Raghu_Kalluri
MGAT1	pDC:Raghu_Kalluri
IFNAR1	pDC:Raghu_Kalluri
MEF2C	pDC:Raghu_Kalluri
REEP5	pDC:Raghu_Kalluri
H2-DMB1	pDC:Raghu_Kalluri
SNX18	pDC:Raghu_Kalluri
HHEX	pDC:Raghu_Kalluri
GPX1	pDC:Raghu_Kalluri
IGHM	pDC:Raghu_Kalluri
CD8B1	pDC:Raghu_Kalluri
CCL4	pDC:Raghu_Kalluri
CD164	pDC:Raghu_Kalluri
GPR171	pDC:Raghu_Kalluri
CXXC5	pDC:Raghu_Kalluri
POLR3GL	pDC:Raghu_Kalluri
RFTN1	pDC:Raghu_Kalluri
UVRAG	pDC:Raghu_Kalluri
TAGLN2	pDC:Raghu_Kalluri
CMTM7	pDC:Raghu_Kalluri
BLNK	pDC:Raghu_Kalluri
NR2C2AP	pDC:Raghu_Kalluri
PTMS	pDC:Raghu_Kalluri
SEC61G	pDC:Raghu_Kalluri
PPM1M	pDC:Raghu_Kalluri
LITAF	pDC:Raghu_Kalluri
SEC61B	pDC:Raghu_Kalluri
RPL10	pDC:Raghu_Kalluri
H13	pDC:Raghu_Kalluri
PRCP	pDC:Raghu_Kalluri
NPTN	pDC:Raghu_Kalluri
SVBP	pDC:Raghu_Kalluri
MBNL1	pDC:Raghu_Kalluri
GNAS	pDC:Raghu_Kalluri
LAT2	pDC:Raghu_Kalluri
ZEB2	pDC:Raghu_Kalluri
EDEM2	pDC:Raghu_Kalluri
CIB1	pDC:Raghu_Kalluri
DCTN6	pDC:Raghu_Kalluri
TRAM1	pDC:Raghu_Kalluri
MED10	pDC:Raghu_Kalluri
IRF2BP2	pDC:Raghu_Kalluri
SEC11C	pDC:Raghu_Kalluri
MPND	pDC:Raghu_Kalluri
MANF	pDC:Raghu_Kalluri
NAPSA	pDC:Raghu_Kalluri
SPCS2	pDC:Raghu_Kalluri
RAP1A	pDC:Raghu_Kalluri
FAM3C	pDC:Raghu_Kalluri
CDKN2D	pDC:Raghu_Kalluri
RNF187	pDC:Raghu_Kalluri
H2-DMA	pDC:Raghu_Kalluri
SPINT2	pDC:Raghu_Kalluri
NPC2	pDC:Raghu_Kalluri
XBP1	pDC:Raghu_Kalluri
SSR1	pDC:Raghu_Kalluri
FDPS	pDC:Raghu_Kalluri
PKIG	pDC:Raghu_Kalluri
RNF13	pDC:Raghu_Kalluri
IL7R	pDC:Raghu_Kalluri
PPIA	pDC:Raghu_Kalluri
NCF1	pDC:Raghu_Kalluri
SUB1	pDC:Raghu_Kalluri
EMP3	pDC:Raghu_Kalluri
SPTSSA	pDC:Raghu_Kalluri
SMS	pDC:Raghu_Kalluri
CFP	pDC:Raghu_Kalluri
ATP6V0E	pDC:Raghu_Kalluri
TPD52	pDC:Raghu_Kalluri
BCL7C	pDC:Raghu_Kalluri
SELENOS	pDC:Raghu_Kalluri
APOBEC3	pDC:Raghu_Kalluri
RNASET2A	pDC:Raghu_Kalluri
OAZ1	pDC:Raghu_Kalluri
PSMB8	pDC:Raghu_Kalluri
RAC2	pDC:Raghu_Kalluri
B2M	pDC:Raghu_Kalluri
TMED2	pDC:Raghu_Kalluri
CD74	pDC:Raghu_Kalluri
H2AFY	pDC:Raghu_Kalluri
H2-AA	pDC:Raghu_Kalluri
DBNL	pDC:Raghu_Kalluri
CD48	pDC:Raghu_Kalluri
SMDT1	pDC:Raghu_Kalluri
MT-ATP6	pDC:Raghu_Kalluri
FKBP2	pDC:Raghu_Kalluri
GM2A	pDC:Raghu_Kalluri
TMEM160	pDC:Raghu_Kalluri
REXO2	pDC:Raghu_Kalluri
ATP6V1D	pDC:Raghu_Kalluri
H2-T23	pDC:Raghu_Kalluri
LAMTOR4	pDC:Raghu_Kalluri
RILPL2	pDC:Raghu_Kalluri
RAB24	pDC:Raghu_Kalluri
PTPN6	pDC:Raghu_Kalluri
SCAND1	pDC:Raghu_Kalluri
CIRBP	pDC:Raghu_Kalluri
H3F3B	pDC:Raghu_Kalluri
OGT	pDC:Raghu_Kalluri
H2-Q7	pDC:Raghu_Kalluri
H2-AB1	pDC:Raghu_Kalluri
HMGB1	pDC:Raghu_Kalluri
SERINC3	pDC:Raghu_Kalluri
RGS10	pDC:Raghu_Kalluri
H2AFJ	pDC:Raghu_Kalluri
COMMD6	pDC:Raghu_Kalluri
TAPBP	pDC:Raghu_Kalluri
IER5	pDC:Raghu_Kalluri
TALDO1	pDC:Raghu_Kalluri
CNP	pDC:Raghu_Kalluri
TMEM258	pDC:Raghu_Kalluri
PPDPF	pDC:Raghu_Kalluri
ERP29	pDC:Raghu_Kalluri
TNFAIP8	pDC:Raghu_Kalluri
NDUFS5	pDC:Raghu_Kalluri
PSMB9	pDC:Raghu_Kalluri
PET100	pDC:Raghu_Kalluri
MT-ND1	pDC:Raghu_Kalluri
PSME1	pDC:Raghu_Kalluri
KRTCAP2	pDC:Raghu_Kalluri
CCT5	pDC:Raghu_Kalluri
H2-D1	pDC:Raghu_Kalluri
TMEM59	pDC:Raghu_Kalluri
PLAUR	pDC:Raghu_Kalluri
RPL36AL	pDC:Raghu_Kalluri
DPM3	pDC:Raghu_Kalluri
SYS1	pDC:Raghu_Kalluri
YWHAE	pDC:Raghu_Kalluri
ITM2B	pDC:Raghu_Kalluri
TMBIM6	pDC:Raghu_Kalluri
POMP	pDC:Raghu_Kalluri
EIF3F	pDC:Raghu_Kalluri
MTDH	pDC:Raghu_Kalluri
UQCR11	pDC:Raghu_Kalluri
TIMM10B	pDC:Raghu_Kalluri
RSRP1	pDC:Raghu_Kalluri
SDC4	pDC:Raghu_Kalluri
COX14	pDC:Raghu_Kalluri
IFI27L2A	pDC:Raghu_Kalluri
VAMP8	pDC:Raghu_Kalluri
UCP2	pDC:Raghu_Kalluri
